,fecha,precio_frambuesa,volumen_frambuesa,calidad_frambuesa,precio_aguacate,volumen_aguacate,calidad_aguacate,precio_chile,volumen_chile,calidad_chile,temperatura,humedad,estrategia_broker,precio_fresa
11,2023-01-12,6.527470810361924,499.7994777198968,0.9870924521223863,10.836030401160757,710.3840746750559,0.9484589330761274,9.069220670915435,310.69519341007407,0.6,24.45071355724015,72.29872591223926,neutral,6.332242475564625
12,2023-01-13,7.572120657954496,499.8001920336407,0.9871019650467285,11.713004636927222,710.3877566459378,0.9484335866273924,9.069220670915435,310.69519341007407,0.6,24.452436697630677,72.29871908302745,acaparamiento,7.345648177282504
13,2023-01-14,5.654840674599789,499.80090634713014,0.9871114537357065,10.46897288244166,710.3914386155077,0.9484082223724212,9.069220670915435,310.69519341007407,0.6,24.45415983740724,72.29871165997201,neutral,5.485711595279564
14,2023-01-15,6.686143868040514,499.8016206603438,0.9871209181890188,12.26724858152771,710.3951205836564,0.9483828403119867,9.069220670915435,310.69519341007407,0.6,24.45588297651867,72.29870364307318,acaparamiento,6.486169824265303
15,2023-01-16,11.80627281712731,499.80233497326054,0.9871303584063631,10.760637618225175,710.3988025502746,0.9483574404468642,9.069220670915435,310.69519341007407,0.6,24.457606114913805,72.29869503233118,neutral,12.598478464468176
16,2023-01-17,7.683819124032556,499.8030492858592,0.9871397743874357,14.020917414922735,710.4024845152529,0.9483320227778307,9.069220670915435,310.69519341007407,0.6,24.45932925254148,72.29868582774627,acaparamiento,7.454005884563571
17,2023-01-18,8.718600845635676,499.8037635981184,0.9871491661319327,14.976847621936082,710.406166478482,0.9483065873056655,9.069220670915435,310.69519341007407,0.6,24.46105238935053,72.29867602931873,acaparamiento,8.457838603366621
18,2023-01-19,5.049851256534374,499.8044779100171,0.9871585336395491,12.453711620230665,710.4098484398525,0.9482811340311501,9.069220670915435,310.69519341007407,0.6,24.462775525289796,72.29866563704884,neutral,4.898816639846047
19,2023-01-20,15.140383541534709,499.805192221534,0.9871678769099788,13.3678512486169,710.4135303992551,0.9482556629550679,9.069220670915435,310.69519341007407,0.6,24.464498660308113,72.29865465093691,neutral,16.156309357437458
20,2023-01-21,12.854749881724993,499.80590653264795,0.9871771959429151,18.614034105247004,710.4172123565805,0.9482301740782048,9.069220670915435,310.69519341007407,0.6,24.46622179435431,72.29864307098327,acaparamiento,13.71730876116098
21,2023-01-22,11.131226602539089,499.80662084333767,0.9871864907380504,9.639229789068517,710.4208943117195,0.9482046674013482,9.069220670915435,310.69519341007407,0.6,24.467944927377236,72.29863089718827,neutral,11.878136377787532
22,2023-01-23,9.481930878813454,499.807335153582,0.9871957612950761,9.522767120308727,710.4245762645626,0.9481791429252884,9.069220670915435,310.69519341007407,0.6,24.469668059325716,72.29861812955227,neutral,9.198338407868157
23,2023-01-24,7.428586716689007,499.80804946335974,0.987205007613683,14.004740818504951,710.4282582150005,0.9481536006508171,9.069220670915435,310.69519341007407,0.6,24.47139119014859,72.29860476807562,neutral,7.206407153312894
24,2023-01-25,8.443942426713692,499.8087637726496,0.9872142296935607,17.988310330247774,710.4319401629239,0.9481280405787286,9.069220670915435,310.69519341007407,0.6,24.473114319794696,72.29859081275876,acaparamiento,8.191394867791681
25,2023-01-26,10.127631621156251,499.80947808143054,0.987223427534398,11.569022735155967,710.4356221082235,0.948102462709819,9.069220670915435,310.69519341007407,0.6,24.47483744821287,72.29857626360209,liquidacion,10.8071997701176
26,2023-01-27,6.124671409255476,499.81019238968116,0.9872326011358828,17.215579940704547,710.4393040507899,0.9480768670448867,9.069220670915435,310.69519341007407,0.6,24.476560575351947,72.29856112060602,acaparamiento,5.9414902913083125
27,2023-01-28,6.472619343468182,499.81090669738035,0.9872417504977028,12.425514640702321,710.442985990514,0.9480512535847321,9.069220670915435,310.69519341007407,0.6,24.478283701160763,72.29854538377103,acaparamiento,6.279031546155302
28,2023-01-29,4.48269868021697,499.8116210045069,0.9872508756195438,10.636644014371795,710.4466679272862,0.9480256223301577,9.069220670915435,310.69519341007407,0.6,24.48000682558816,72.29852905309757,liquidacion,4.348626874434619
29,2023-01-30,5.867646966054674,499.8123353110396,0.9872599765010914,9.997761639487177,710.4503498609972,0.9479999732819685,9.069220670915435,310.69519341007407,0.6,24.481729948582966,72.29851212858613,liquidacion,5.692153121709507
30,2023-01-31,12.175483745182827,499.81304961695713,0.9872690531420303,13.823909394290242,710.4540317915378,0.9479743064409711,9.069220670915435,310.69519341007407,0.6,24.483453070094022,72.2984946102372,neutral,12.99246359406859
31,2023-02-01,6.69120660062454,499.8137639222385,0.9872781055420436,10.1506968517262,710.4577137187987,0.9479486218079743,9.069220670915435,310.69519341007407,0.6,24.485176190070167,72.29847649805133,neutral,6.491081136968549
32,2023-02-02,6.724440563708067,499.81447822686226,0.9872871337008148,12.388972615804068,710.4613956426704,0.9479229193837894,9.069220670915435,310.69519341007407,0.6,24.486899308460234,72.29845779202903,neutral,6.523321114562136
33,2023-02-03,8.137372819677617,499.8151925308074,0.9872961376180255,16.73097245047147,710.4650775630437,0.9478971991692293,9.069220670915435,310.69519341007407,0.6,24.488622425213062,72.29843849217086,acaparamiento,7.893994367078704
34,2023-02-04,4.560825048788966,499.81590683405256,0.9873051172933567,11.464207459374459,710.4687594798094,0.9478714611651095,9.069220670915435,310.69519341007407,0.6,24.490345540277488,72.29841859847741,liquidacion,4.4244165828692985
35,2023-02-05,9.823924639917657,499.81662113657666,0.9873140727264887,15.853732976169118,710.4724413928578,0.9478457053722471,9.069220670915435,310.69519341007407,0.6,24.492068653602345,72.29839811094925,liquidacion,10.483113928471427
36,2023-02-06,10.817473162427868,499.8173354383584,0.987323003917101,9.561184583887522,710.4761233020799,0.9478199317914618,9.069220670915435,310.69519341007407,0.6,24.493791765136475,72.298377029587,neutral,11.543329955843793
37,2023-02-07,8.285143717123796,499.8180497393766,0.987331910864872,10.955654751351465,710.4798052073663,0.9477941404235752,9.069220670915435,310.69519341007407,0.6,24.49551487482871,72.29835535439128,neutral,8.037345625268262
38,2023-02-08,12.14253862070984,499.81876403961,0.9873407935694792,9.200207008380177,710.4834871086077,0.9477683312694111,9.069220670915435,310.69519341007407,0.6,24.497237982627894,72.29833308536274,neutral,12.957307838512948
39,2023-02-09,4.969377159264322,499.8194783390375,0.9873496520305994,12.369965188451268,710.4871690056947,0.9477425043297951,9.069220670915435,310.69519341007407,0.6,24.498961088482854,72.29831022250204,neutral,4.820749420287254
40,2023-02-10,12.86477869428296,499.82019263763783,0.9873584862479086,14.249258752541314,710.490850898518,0.9477166596055553,9.069220670915435,310.69519341007407,0.6,24.500684192342437,72.29828676580985,neutral,13.728010511069083
41,2023-02-11,5.942860274513113,499.82090693538976,0.9873672962210817,12.375811729322606,710.4945327869683,0.9476907970975218,9.069220670915435,310.69519341007407,0.6,24.502407294155475,72.29826271528687,acaparamiento,5.7651168959468775
42,2023-02-12,5.040329758200704,499.8216212322721,0.9873760819497929,15.582269947298425,710.4982146709362,0.9476649168065266,9.069220670915435,310.69519341007407,0.6,24.504130393870806,72.29823807093382,acaparamiento,4.889579917395482
43,2023-02-13,6.891331391682897,499.82233552826364,0.9873848434337151,10.495064477756504,710.5018965503126,0.9476390187334044,9.069220670915435,310.69519341007407,0.6,24.505853491437264,72.29821283275143,liquidacion,6.685220450520372
44,2023-02-14,12.97621486829546,499.8230498233432,0.9873935806725213,12.753767609470852,710.5055784249879,0.9476131028789911,9.069220670915435,310.69519341007407,0.6,24.507576586803694,72.29818700074046,neutral,13.846924097109763
45,2023-02-15,7.357485067688703,499.82376411748953,0.9874022936658826,10.971286504499798,710.5092602948529,0.9475871692441257,9.069220670915435,310.69519341007407,0.6,24.50929967991893,72.29816057490166,liquidacion,7.137432064038241
46,2023-02-16,5.594633186711497,499.8244784106815,0.9874109824134701,13.106757736174504,710.5129421597983,0.9475612178296484,9.069220670915435,310.69519341007407,0.6,24.511022770731806,72.29813355523581,neutral,5.427304836639131
47,2023-02-17,5.018529663573171,499.8251927028977,0.9874196469149532,13.484718454642596,710.5166240197146,0.9475352486364024,9.069220670915435,310.69519341007407,0.6,24.512745859191163,72.29810594174373,neutral,4.86843183582112
48,2023-02-18,7.171527323379235,499.8259069941172,0.9874282871700012,13.698773339720718,710.5203058744928,0.9475092616652322,9.069220670915435,310.69519341007407,0.6,24.514468945245838,72.29807773442622,acaparamiento,6.957036078918345
49,2023-02-19,4.0681981619154115,499.82662128431855,0.9874369031782817,9.842654714833882,710.5239877240234,0.947483256916985,9.069220670915435,310.69519341007407,0.6,24.51619202884467,72.29804893328415,liquidacion,3.94652353848923
50,2023-02-20,5.011149199745165,499.8273355734807,0.9874454949394623,10.20535253383092,710.527669568197,0.9474572343925098,9.069220670915435,310.69519341007407,0.6,24.517915109936492,72.29801953831833,liquidacion,4.861272112262207
51,2023-02-21,11.759693504472848,499.8280498615824,0.9874540624532092,10.591176516524733,710.5313514069044,0.947431194092658,9.069220670915435,310.69519341007407,0.6,24.51963818847015,72.29798954952967,neutral,12.548773661228694
52,2023-02-22,11.009639284811884,499.8287641486023,0.987462605719188,11.624557348500083,710.5350332400362,0.9474051360182827,9.069220670915435,310.69519341007407,0.6,24.521361264394475,72.29795896691905,neutral,11.748390502212267
53,2023-02-23,7.122813935808334,499.82947843451944,0.9874711247370631,12.408113018448663,710.5387150674832,0.9473790601702394,9.069220670915435,310.69519341007407,0.6,24.523084337658307,72.29792779048738,neutral,6.909779646700306
54,2023-02-24,6.437636933885051,499.83019271931244,0.9874796195064983,14.04895911344266,710.542396889136,0.9473529665493857,9.069220670915435,310.69519341007407,0.6,24.524807408210485,72.29789602023558,acaparamiento,6.2450954158690895
55,2023-02-25,7.534165683530825,499.83090700296015,0.9874880900271568,10.291599449351466,710.5460787048851,0.9473268551565813,9.069220670915435,310.69519341007407,0.6,24.526530475999845,72.2978636561646,neutral,7.308828387782562
56,2023-02-26,14.974203734710063,499.8316212854413,0.9874965362987002,8.853041621325886,710.5497605146214,0.947300725992688,9.069220670915435,310.69519341007407,0.6,24.52825354097523,72.29783069827538,neutral,15.9789788188383
57,2023-02-27,8.359988110877506,499.8323355667348,0.9875049583207897,18.767578041745132,710.5534423182356,0.9472745790585696,9.069220670915435,310.69519341007407,0.6,24.529976603085473,72.29779714656893,acaparamiento,8.109951518569659
58,2023-02-28,9.727143397513519,499.83304984681934,0.9875133560930857,9.725086680451497,710.5571241156183,0.9472484143550923,9.069220670915435,310.69519341007407,0.6,24.53169966227941,72.29776300104622,neutral,10.379838625835342
59,2023-03-01,6.967775476048269,499.8337641256737,0.9875217296152476,14.415173713663846,710.5608059066602,0.9472222318831239,9.069220670915435,310.69519341007407,0.6,24.533422718505893,72.29772826170827,neutral,6.759378189725523
60,2023-03-02,7.540863649454175,499.83447840327676,0.9875300788869339,12.271595014378217,710.564487691252,0.947196031643535,9.069220670915435,310.69519341007407,0.6,24.535145771713747,72.29769292855613,neutral,7.315326026079526
61,2023-03-03,8.991242119466062,499.8351926796073,0.9875384039078022,12.823920635099896,710.5681694692843,0.9471698136371979,9.069220670915435,310.69519341007407,0.6,24.536868821851815,72.29765700159084,acaparamiento,8.722325524089456
62,2023-03-04,7.690340847316528,499.83590695464403,0.9875467046775096,12.191734567281074,710.5718512406478,0.9471435778649869,9.069220670915435,310.69519341007407,0.6,24.538591868868934,72.29762048081344,neutral,7.460332551413936
63,2023-03-05,4.19107818309512,499.8366212283658,0.9875549811957116,11.292256020500364,710.5755330052332,0.9471173243277787,9.069220670915435,310.69519341007407,0.6,24.54031491271395,72.29758336622506,liquidacion,4.065728374806113
64,2023-03-06,10.87392593858126,499.8373355007514,0.9875632334620636,13.38182236699706,710.5792147629312,0.947091053026452,9.069220670915435,310.69519341007407,0.6,24.542037953335694,72.29754565782676,neutral,11.603570735948095
65,2023-03-07,6.157679097978429,499.8380497717796,0.9875714614762197,11.171909850165207,710.5828965136325,0.9470647639618875,9.069220670915435,310.69519341007407,0.6,24.54376099068301,72.29750735561969,liquidacion,5.973510762119136
66,2023-03-08,13.952654727907719,499.8387640414292,0.9875796652378334,15.400466479290616,710.5865782572276,0.9470384571349684,9.069220670915435,310.69519341007407,0.6,24.54548402470473,72.29746845960497,acaparamiento,14.888883463433013
67,2023-03-09,9.100810861347169,499.839478309679,0.9875878447465567,13.665066446963916,710.5902599936074,0.9470121325465795,9.069220670915435,310.69519341007407,0.6,24.547207055349702,72.29742896978377,neutral,8.82861720451066
68,2023-03-10,7.565777717145995,499.8401925765078,0.9875960000020418,13.750711023992139,710.5939417226626,0.946985790197608,9.069220670915435,310.69519341007407,0.6,24.548930082566763,72.29738888615724,acaparamiento,7.339494945751568
69,2023-03-11,8.45008097713461,499.84090684189437,0.9876041310039392,11.020578845731546,710.5976234442837,0.9469594300889431,9.069220670915435,310.69519341007407,0.6,24.55065310630475,72.29734820872659,liquidacion,8.197349821991098
70,2023-03-12,7.169694002463163,499.84162110581747,0.9876122377518989,11.634039305398149,710.6013051583616,0.9469330522214765,9.069220670915435,310.69519341007407,0.6,24.552376126512502,72.297306937493,neutral,6.955257590294901
71,2023-03-13,6.401401644280643,499.842335368256,0.9876203202455696,9.61804325202157,710.6049868647867,0.9469066565961013,9.069220670915435,310.69519341007407,0.6,24.554099143138863,72.29726507245775,liquidacion,6.209943877606645
72,2023-03-14,7.883411500892276,499.8430496291886,0.9876283784845995,11.366124770617162,710.6086685634499,0.9468802432137134,9.069220670915435,310.69519341007407,0.6,24.555822156132667,72.29722261362204,neutral,7.647628707747049
73,2023-03-15,9.66018562350686,499.8437638885942,0.9876364124686362,9.91394823829083,710.6123502542418,0.9468538120752105,9.069220670915435,310.69519341007407,0.6,24.55754516544276,72.29717956098713,neutral,10.308387958303092
74,2023-03-16,6.444269324688553,499.84447814645154,0.987644422197326,15.86140492120775,710.6160319370531,0.9468273631814922,9.069220670915435,310.69519341007407,0.6,24.55926817101798,72.2971359145543,acaparamiento,6.251529440314485
75,2023-03-17,6.14668857823742,499.8451924027394,0.9876524076703141,12.3221626808488,710.6197136117745,0.9468008965334607,9.069220670915435,310.69519341007407,0.6,24.560991172807164,72.29709167432488,neutral,5.9628489548197345
76,2023-03-18,6.659021230728323,499.8459066574366,0.9876603688872456,12.621592009065836,710.6233952782967,0.9467744121320201,9.069220670915435,310.69519341007407,0.6,24.562714170759154,72.29704684030014,acaparamiento,6.459858390476132
77,2023-03-19,9.857739588854795,499.84662091052195,0.9876683058477642,11.661554327782932,710.6270769365102,0.9467479099780763,9.069220670915435,310.69519341007407,0.6,24.564437164822788,72.29700141248144,neutral,10.51919787406208
78,2023-03-20,11.455306788379499,499.8473351619741,0.9876762185515127,12.69057759040944,710.630758586306,0.9467213900725379,9.069220670915435,310.69519341007407,0.6,24.566160154946914,72.29695539087011,acaparamiento,12.223962474246035
79,2023-03-21,8.259191130624018,499.848049411772,0.9876841069981332,19.972109368437877,710.6344402275745,0.946694852416315,9.069220670915435,310.69519341007407,0.6,24.567883141080365,72.29690877546753,acaparamiento,8.012169247562554
80,2023-03-22,8.821140613651014,499.8487636598945,0.9876919711872673,11.488544569113854,710.6381218602065,0.9466682970103204,9.069220670915435,310.69519341007407,0.6,24.569606123171987,72.29686156627507,neutral,8.557311537574238
81,2023-03-23,6.1342090466673795,499.84947790632015,0.9876998111185548,10.711448194212783,710.6418034840927,0.9466417238554687,9.069220670915435,310.69519341007407,0.6,24.571329101170615,72.29681376329415,neutral,5.950742670137846
82,2023-03-24,9.63933629075131,499.8501921510279,0.9877076267916355,13.563082198542144,710.6454850991239,0.9466151329526765,9.069220670915435,310.69519341007407,0.6,24.573052075025096,72.29676536652617,neutral,10.286139626946705
83,2023-03-25,8.744119561183199,499.8509063939965,0.987715418206148,7.361667237014842,710.6491667051905,0.9465885243028628,9.069220670915435,310.69519341007407,0.6,24.574775044684266,72.29671637597258,liquidacion,8.48259408664743
84,2023-03-26,5.988592401334549,499.8516206352048,0.98772318536173,12.357198251003032,710.6528483021833,0.9465618979069484,9.069220670915435,310.69519341007407,0.6,24.576498010096966,72.29666679163483,liquidacion,5.809481233125821
85,2023-03-27,4.33459316144323,499.8523348746316,0.9877309282580183,11.326238658225732,710.6565298899932,0.9465352537658567,9.069220670915435,310.69519341007407,0.6,24.578220971212044,72.2966166135144,liquidacion,4.204951003015041
86,2023-03-28,5.138661656931321,499.8530491122556,0.9877386468946491,10.004341974443985,710.6602114685105,0.9465085918805125,9.069220670915435,310.69519341007407,0.6,24.579943927978334,72.29656584161278,liquidacion,4.98497083432712
87,2023-03-29,6.063197731731477,499.8537633480556,0.9877463412712573,13.504873401355432,710.6638930376263,0.9464819122518434,9.069220670915435,310.69519341007407,0.6,24.58166688034468,72.29651447593146,liquidacion,5.881855213150828
88,2023-03-30,10.502505126132068,499.8544775820105,0.9877540113874776,12.333436540641266,710.6675745972309,0.9464552148807788,9.069220670915435,310.69519341007407,0.6,24.58338982825993,72.29646251647198,acaparamiento,11.207227437823715
89,2023-03-31,11.809744649714482,499.855191814099,0.987761657242943,8.508381669012062,710.6712561472152,0.94642849976825,9.069220670915435,310.69519341007407,0.6,24.585112771672915,72.29640996323587,neutral,12.602183258416211
90,2023-04-01,6.496386971540997,499.8559060442999,0.9877692788372862,10.721433438659398,710.6749376874699,0.9464017669151911,9.069220670915435,310.69519341007407,0.6,24.58683571053248,72.29635681622472,neutral,6.302088314756579
91,2023-04-02,6.5584965177665975,499.856620272592,0.9877768761701391,6.847706341453616,710.6786192178856,0.9463750163225375,9.069220670915435,310.69519341007407,0.6,24.588558644787472,72.29630307544006,neutral,6.362340243593008
92,2023-04-03,8.017746268936913,499.8573344989541,0.9877844492411322,12.938910493045835,710.6823007383531,0.9463482479912272,9.069220670915435,310.69519341007407,0.6,24.59028157438673,72.29624874088353,neutral,7.777945694045483
93,2023-04-04,7.439836426861684,499.8580487233651,0.9877919980498956,12.913358766162292,710.6859822487629,0.9463214619222001,9.069220670915435,310.69519341007407,0.6,24.592004499279096,72.29619381255672,liquidacion,7.217320398988408
94,2023-04-05,9.801344732248031,499.85876294580356,0.9877995225960583,10.412044963533264,710.6896637490058,0.9462946581163985,9.069220670915435,310.69519341007407,0.6,24.593727419413412,72.29613829046127,acaparamiento,10.459018899929246
95,2023-04-06,6.336441915709598,499.85947716624844,0.9878070228792486,13.59442056257463,710.6933452389726,0.9462678365747664,9.069220670915435,310.69519341007407,0.6,24.595450334738523,72.29608217459884,acaparamiento,6.146927011747093
96,2023-04-07,9.855711959712309,499.86019138467856,0.9878144988990941,9.441873442480917,710.6970267185538,0.9462409972982503,9.069220670915435,310.69519341007407,0.6,24.597173245203273,72.29602546497107,acaparamiento,10.517034190189852
97,2023-04-08,6.900371866958488,499.86090560107255,0.9878219506552209,10.057996265467708,710.7007081876402,0.9462141402877985,9.069220670915435,310.69519341007407,0.6,24.5988961507565,72.29596816157965,neutral,6.693990536699618
98,2023-04-09,9.57896563257752,499.86161981540937,0.9878293781472549,13.264969569192731,710.7043896461224,0.9461872655443617,9.069220670915435,310.69519341007407,0.6,24.60061905134705,72.2959102644263,neutral,9.292470975786404
99,2023-04-10,6.83529425537284,499.8623340276677,0.9878367813748208,10.633107456972654,710.7080710938911,0.9461603730688924,9.069220670915435,310.69519341007407,0.6,24.60234194692376,72.29585177351271,liquidacion,6.630859313556226
100,2023-04-11,4.021481562753835,642.968145602615,0.9878441603375424,12.051530535478667,710.7117525308372,0.9461334628623457,9.069220670915435,310.69519341007407,0.6,24.604064837435487,72.29579268884065,liquidacion,3.90120417328345
101,2023-04-12,8.578924338907967,642.9690642802793,0.9878515150350426,10.902700184141617,710.715433956851,0.9461065349256781,9.069220670915435,310.69519341007407,0.6,24.605787722831064,72.29573301041185,neutral,8.322339642982815
102,2023-04-13,6.6539843633533415,642.9699829551884,0.987858845466944,11.241039078511255,710.7191153718236,0.9460795892598488,9.069220670915435,310.69519341007407,0.6,24.607510603059335,72.29567273822809,neutral,6.454972169386485
103,2023-04-14,2.8237580237734856,642.9709016273149,0.9878661516328677,11.339927463009504,710.7227967756454,0.946052625865819,9.069220670915435,310.69519341007407,0.6,24.609233478069147,72.29561187229116,liquidacion,2.73930301924452
104,2023-04-15,4.227811842194736,642.9718202966316,0.9878734335324341,10.595619088637019,710.7264781682073,0.9460256447445516,9.069220670915435,310.69519341007407,0.6,24.610956347809346,72.29555041260286,liquidacion,4.101363376967173
105,2023-04-16,6.939487687746871,642.972738963111,0.9878806911652626,12.96559285287038,710.7301595493998,0.9459986458970123,9.069220670915435,310.69519341007407,0.6,24.61267921222877,72.29548835916503,neutral,6.7319364531286245
106,2023-04-17,3.3763234860394156,642.9736576267261,0.9878879245309721,10.764360606786687,710.7338409191137,0.9459716293241685,9.069220670915435,310.69519341007407,0.6,24.614402071276267,72.29542571197952,liquidacion,3.2753419525992165
107,2023-04-18,6.09228665440195,642.9745762874495,0.9878951336291805,12.243326366561636,710.7375222772397,0.9459445950269896,9.069220670915435,310.69519341007407,0.6,24.61612492490068,72.29536247104815,neutral,5.9100741232086085
108,2023-04-19,5.906014729502985,642.9754949452539,0.9879023184595047,10.549880697719194,710.7412036236684,0.9459175430064474,9.069220670915435,310.69519341007407,0.6,24.61784777305086,72.29529863637283,neutral,5.729373354240327
109,2023-04-20,3.9202088470516214,642.9764136001119,0.9879094790215609,8.98016620962108,710.7448849582905,0.9458904732635156,9.069220670915435,310.69519341007407,0.6,24.619570615675638,72.29523420795545,neutral,3.8029603954687192
110,2023-04-21,4.822431425450571,642.9773322519966,0.9879166153149641,14.649151189606409,710.7485662809969,0.9458633857991703,9.069220670915435,310.69519341007407,0.6,24.621293452723872,72.29516918579792,liquidacion,4.67819864613728
111,2023-04-22,2.5830025256235984,642.9782509008803,0.987923727339329,13.488236969118233,710.752247591678,0.9458362806143893,9.069220670915435,310.69519341007407,0.6,24.623016284144402,72.29510356990215,acaparamiento,2.50574821127964
112,2023-04-23,8.224534735788502,642.979169546736,0.9879308150942687,19.291531456663126,710.7559288902247,0.9458091577101527,9.069220670915435,310.69519341007407,0.6,24.62473910988607,72.29503736027013,acaparamiento,7.9785493813382535
113,2023-04-24,4.407461837188815,642.9800881895363,0.9879378785793962,9.906117161557415,710.7596101765276,0.945782017087443,9.069220670915435,310.69519341007407,0.6,24.62646192989773,72.2949705569038,liquidacion,4.275640269516526
114,2023-04-25,6.154632812672331,642.981006829254,0.9879449177943233,11.706826815026659,710.7632914504775,0.9457548587472444,9.069220670915435,310.69519341007407,0.6,24.62818474412822,72.29490315980516,acaparamiento,5.970555587325043
115,2023-04-26,8.918389435684825,499.87376112382873,0.9879519327386606,11.89692531073949,710.7669727119649,0.9457276826905434,9.069220670915435,310.69519341007407,0.6,24.629907552526387,72.29483516897619,neutral,8.651651771253043
116,2023-04-27,11.149132183375261,499.874475297509,0.9879589234120184,14.877836187681641,710.7706539608806,0.9457004889183284,9.069220670915435,310.69519341007407,0.6,24.631630355041082,72.29476658441892,neutral,11.89724343028856
117,2023-04-28,6.514567748283933,499.8751894687291,0.987965889814006,11.02973009427996,710.7743351971154,0.9456732774315904,9.069220670915435,310.69519341007407,0.6,24.633353151621144,72.29469740613538,liquidacion,6.319725327632627
118,2023-04-29,7.886978886100112,499.87590363746784,0.9879728319442315,9.658369051449057,710.7780164205599,0.9456460482313218,9.069220670915435,310.69519341007407,0.6,24.635075942215426,72.29462763412764,neutral,7.651089397008792
119,2023-04-30,8.77435757265752,499.87661780370405,0.9879797498023023,15.543029261102372,710.7816976311047,0.9456188013185179,9.069220670915435,310.69519341007407,0.6,24.636798726772767,72.29455726839775,acaparamiento,8.511927717727074
120,2023-05-01,9.639774611437774,499.87733196741647,0.987986643387825,11.458566535832384,710.7853788286407,0.9455915366941755,9.069220670915435,310.69519341007407,0.6,24.63852150524202,72.29448630894782,neutral,10.286607359127258
121,2023-05-02,10.490562120921677,499.8780461285839,0.9879935127004058,14.55323862632128,710.7890600130585,0.9455642543592938,9.069220670915435,310.69519341007407,0.6,24.64024427757203,72.29441475577994,neutral,11.194483052167486
122,2023-05-03,6.430097117595158,499.8787602871852,0.988000357739649,14.21846910530806,710.7927411842487,0.9455369543148741,9.069220670915435,310.69519341007407,0.6,24.641967043711645,72.29434260889624,acaparamiento,6.23778110587738
123,2023-05-04,6.079791382738167,499.87947444319906,0.988007178505159,12.13557489961371,710.7964223421021,0.9455096365619196,9.069220670915435,310.69519341007407,0.6,24.64368980360971,72.29426986829887,acaparamiento,5.897952569199124
124,2023-05-05,11.159671056309149,499.88018859660434,0.9880139749965386,11.79026032778792,710.8001034865094,0.9454823011014357,9.069220670915435,310.69519341007407,0.6,24.645412557215074,72.29419653398998,neutral,11.908489465828644
125,2023-05-06,4.027656712219127,499.8809027473798,0.9880207472133902,11.28913548720102,710.8037846173613,0.9454549479344304,9.069220670915435,310.69519341007407,0.6,24.64713530447658,72.29412260597175,liquidacion,3.907194631896456
126,2023-05-07,11.885886232317732,499.88161689550435,0.9880274951553153,12.171928584579957,710.8074657345485,0.9454275770619129,9.069220670915435,310.69519341007407,0.6,24.648858045343086,72.29404808424638,neutral,12.683433971790034
